Id,Objeto,Calle,Altura,Direc_norm,Telefono,Barrio,Comuna,Longitud,Latitud
1,FARMACIA,AV LOPE DE VEGA,1397,LOPE DE VEGA AV. 1397,45677038,MONTE CASTRO,10,-58.50807205116535,-34.62681507649539
2,FARMACIA,AV JUAN B. JUSTO,4995,"JUSTO, JUAN B. AV. 4995",45813798,VILLA GRAL. MITRE,11,-58.468975982565723,-34.611706591283692
3,FARMACIA,GUEMES,3002,GUEMES 3002,48246127,RECOLETA,2,-58.409305280589344,-34.59176120106715
4,FARMACIA,CARHUE,40,CARHUE 40,46410461,LINIERS,9,-58.52482110259681,-34.639615950223352
5,FARMACIA,AV ALVAREZ JONTE,4886,ALVAREZ JONTE AV. 4886,45667772,MONTE CASTRO,10,-58.506649900676351,-34.620429037658418
6,FARMACIA,AV JUAN B. JUSTO,5391,"JUSTO, JUAN B. AV. 5391",45813650,VILLA GRAL. MITRE,11,-58.473068527620732,-34.614734162487075
7,FARMACIA,AV ELCANO,3901,ELCANO AV. 3901,45512338,VILLA ORTUZAR,15,-58.460737341161476,-34.581964332050944
9,FARMACIA,AV MONROE,3195,MONROE AV. 3195,,COGHLAN,12,-58.46753858999017,-34.562751300528717
10,FARMACIA,DOBLAS,228,DOBLAS 228,49013252,CABALLITO,6,-58.43123766373111,-34.619099123181932
11,FARMACIA,AV ALVAREZ JONTE,2311,ALVAREZ JONTE 2311,45882587,VILLA DEL PARQUE,11,-58.475430633000975,-34.605965056896189
12,FARMACIA,CERVIÑO,3365,CERVIÑO AV. 3365,48015981,PALERMO,14,-58.40670799568057,-34.580810643854626
13,FARMACIA,PICHINCHA,52,PICHINCHA 52,49534678,BALVANERA,3,-58.398867519309611,-34.610261794377294
14,FARMACIA,AV CORDOBA,3599,CORDOBA AV. 3599,49633129,PALERMO,14,-58.41708679240228,-34.597658737545345
15,FARMACIA,JUNCAL,2863,JUNCAL 2863,48254455 48251511,RECOLETA,2,-58.40580463570172,-34.588218810741623
16,FARMACIA,JOSE E. RODO,7202,"RODO, JOSE E. 7202",46870599,MATADEROS,9,-58.510066063646647,-34.663739316339992
17,FARMACIA,PI Y MARGALL,725,PI Y MARGALL 725,43625786,BOCA,4,-58.366070868341978,-34.627463712512878
18,FARMACIA,LAGUNA,1384,LAGUNA 1384,,PARQUE AVELLANEDA,9,-58.470149145441567,-34.647030337137402
19,FARMACIA,AV PEDRO GOYENA,69,"GOYENA, PEDRO AV. 69",49220207,CABALLITO,6,-58.428163041670039,-34.625053066879893
20,FARMACIA,AV CORDOBA,1402,CORDOBA AV. 1402,43729633 ,SAN NICOLAS,1,-58.386958425998301,-34.5994736998096
21,FARMACIA,AV CASEROS,2032,CASEROS AV. 2032,43042691 43041697,PARQUE PATRICIOS,4,-58.390871129602438,-34.634429420762629
23,FARMACIA,AV CABILDO,2928,CABILDO AV. 2928,,NUÑEZ,13,-58.463059090850727,-34.55533235462304
24,FARMACIA,AV INDEPENDENCIA,3501,INDEPENDENCIA AV. 3501,47292660 47292670,ALMAGRO,5,-58.415245338931264,-34.620691350713258
25,FARMACIA,AV INDEPENDENCIA,1834,INDEPENDENCIA AV. 1834,43817675,SAN CRISTOBAL,3,-58.392235263531092,-34.618367372707219
26,FARMACIA,AV OLAZABAL,5297,OLAZABAL AV. 5297,45216539 45231604,VILLA URQUIZA,12,-58.488415015689895,-34.577788149603442
27,FARMACIA,AV DR. RICARDO BALBIN,3496,"BALBIN, RICARDO, DR. AV. 3496",45412017,COGHLAN,12,-58.479374810505831,-34.556957153713228
28,FARMACIA,LACARRA,688,LACARRA 688,46741414,PARQUE AVELLANEDA,9,-58.480014955714779,-34.641075199565194
29,FARMACIA,GURRUCHAGA,684,GURRUCHAGA 684,48549402,VILLA CRESPO,15,-58.439562392237328,-34.595696273222053
30,FARMACIA,SANABRIA,2501,SANABRIA 2501,45669767,MONTE CASTRO,10,-58.504515191610153,-34.61301789941983
31,FARMACIA,ARTIGAS,3700,"ARTIGAS, JOSE GERVASIO, GRAL. 3700",45741657,AGRONOMIA,15,-58.491133202998384,-34.590906422452349
32,FARMACIA,GRAL. JOSE G. DE ARTIGAS,4899,"ARTIGAS, JOSE GERVASIO, GRAL. 4899",45712960,VILLA PUEYRREDON,12,-58.498967096299992,-34.581749968348795
33,FARMACIA,AV JUAN B. JUSTO,4099,"JUSTO, JUAN B. AV. 4099",45828839,VILLA GRAL. MITRE,11,-58.459531965188013,-34.605000933028244
34,FARMACIA,HABANA,3806,HABANA 3806,5010023,VILLA DEVOTO,11,-58.511408703052062,-34.596816873190612
35,FARMACIA,AV RAUL SCALABRINI ORTIZ,840,"SCALABRINI ORTIZ, RAUL AV. 840",47731347,VILLA CRESPO,15,-58.433137602368816,-34.5960412656
36,FARMACIA,ADOLFO ALSINA,2701,"ALSINA, ADOLFO 2701",49318081 52561140,BALVANERA,3,-58.404497139387274,-34.612209613472402
37,FARMACIA,AV DIRECTORIO,701,DIRECTORIO AV. 701,49229948,CABALLITO,6,-58.437375385468847,-34.628363476972432
38,FARMACIA,TENIENTE GENERAL JUAN D PERON,2200,"PERON, JUAN DOMINGO, TTE. GENERAL 2200",49533468,BALVANERA,3,-58.397720498135314,-34.607346976310033
40,FARMACIA,J B ALBERDI,5855,"ALBERDI, JUAN BAUTISTA AV. 5855",46352253 46357768,MATADEROS,9,-58.50282868240074,-34.651657925464256
41,FARMACIA,AV VARELA,1306,VARELA AV. 1306,46318179,FLORES,7,-58.453687741985838,-34.64375027813486
42,FARMACIA,TUCUMAN,2686,TUCUMAN 2686,49638998,BALVANERA,3,-58.404617391217656,-34.601999722783617
43,FARMACIA,AV CORRIENTES,3650,CORRIENTES AV. 3650,48626424,ALMAGRO,5,-58.41626788891589,-34.603873426070372
44,FARMACIA,J. RAMIREZ DE VELAZCO,240,"RAMIREZ DE VELASCO, JUAN 240",48560837,VILLA CRESPO,15,-58.434830782627976,-34.600673576796936
45,FARMACIA,TINOGASTA,3702,TINOGASTA 3702,45015871,VILLA DEL PARQUE,11,-58.50116605717399,-34.604008148780416
47,FARMACIA,FORMOSA,100,FORMOSA 100,49012603,CABALLITO,6,-58.429286632571824,-34.620960880281444
49,FARMACIA,AV ALVAREZ THOMAS,302,ALVAREZ THOMAS AV. 302,45532124,CHACARITA,15,-58.448703411884111,-34.581626839084123
50,FARMACIA,BYNNON,6801,BYNNON 6801,46411062,LINIERS,9,-58.525507413766007,-34.637013798672449
51,FARMACIA,SANCHEZ DE BUSTAMANTE,462,SANCHEZ DE BUSTAMANTE 462,48621594,ALMAGRO,5,-58.414854536655923,-34.604531542287852
52,FARMACIA,LISANDRO DE LA TORRE,1741,"DE LA TORRE, LISANDRO 1741",46866126,MATADEROS,9,-58.508587505663385,-34.65586092616671
53,FARMACIA,AV TRIUNVIRATO,5602,TRIUNVIRATO AV. 5602,45411258,VILLA URQUIZA,12,-58.494075990397292,-34.567279162447015
54,FARMACIA,MONROE,2499,MONROE 2499,47835080,BELGRANO,13,-58.460731079558755,-34.558618875873776
55,FARMACIA,MARIANO ACHA,2719,"ACHA, MARIANO, Gral. 2719",45461050,VILLA URQUIZA,12,-58.48082006039111,-34.567858028190507
56,FARMACIA,PALPA,3203,PALPA 3203,45550540,COLEGIALES,13,-58.451701001732495,-34.57701577702403
59,FARMACIA,IBERA,3300,IBERA 3300,,COGHLAN,12,-58.473146014811157,-34.558419361624665
61,FARMACIA,ESCALADA,2399,ESCALADA AV. 2399,46013443,VILLA LUGANO,8,-58.476094540570614,-34.660161143828958
62,FARMACIA,AV JUAN B. ALBERDI,4301,"ALBERDI, JUAN BAUTISTA AV. 4301",46717269,VELEZ SARSFIELD,10,-58.486320406937025,-34.640380831740728
63,FARMACIA,BURELA,2897,BURELA 2897,45212540,VILLA URQUIZA,12,-58.494933733972992,-34.573661155445052
64,FARMACIA,BONPLAND,1507,BONPLAND 1507,47725239,PALERMO,14,-58.438842186234346,-34.584905334559153
66,FARMACIA,MORENO,3489,MORENO 3489,48633815,ALMAGRO,5,-58.415824613910964,-34.614314086326196
67,FARMACIA,AV LISANDRO DE LA TORRE,2101,"DE LA TORRE, LISANDRO AV. 2101",46870346,MATADEROS,9,-58.504631761311835,-34.659158054433576
68,FARMACIA,PEDRO MORAN,3529,"MORAN, PEDRO 3529",,VILLA DEVOTO,11,-58.504731220924768,-34.597770638222833
69,FARMACIA,AV TRIUNVIRATO,3931,TRIUNVIRATO AV. 3931,45225357,VILLA ORTUZAR,15,-58.476322904475502,-34.579544227680721
70,FARMACIA,AV JUAN B. ALBERDI,1401,"ALBERDI, JUAN BAUTISTA AV. 1401",44313379,CABALLITO,6,-58.448108626151551,-34.625269994376801
71,FARMACIA,SARMIENTO,3602,SARMIENTO 3602,48610596,ALMAGRO,5,-58.416187400765743,-34.605802259960733
72,FARMACIA,GRAL. JOSE G. DE ARTIGAS,117,"ARTIGAS, JOSE GERVASIO, GRAL. 117",46122139,FLORES,7,-58.464572187633735,-34.627673633236256
73,FARMACIA,ALSINA,699,"ALSINA, ADOLFO 699",,MONSERRAT,1,-58.376127942093923,-34.610281490162308
74,FARMACIA,TENIENTE GENERAL JUAN D PERON,3899,"PERON, JUAN DOMINGO, TTE. GENERAL 3899",48661040,ALMAGRO,5,-58.421105836378047,-34.605864655965782
75,FARMACIA,TEODORO GARCIA,2902,"GARCIA, TEODORO 2902",45551476,COLEGIALES,13,-58.448785889929056,-34.574459052700483
77,FARMACIA,VUELTA DE OBLIGADO,2699,VUELTA DE OBLIGADO 2699,,BELGRANO,13,-58.460319562314147,-34.55588566693892
78,FARMACIA,AV FEDERICO LACROZE,2495,"LACROZE, FEDERICO AV. 2495",47774939,COLEGIALES,13,-58.445908417351689,-34.57129316042527
79,FARMACIA,AV FEDERICO LACROZE,3322,"LACROZE, FEDERICO AV. 3322",45532540,COLEGIALES,13,-58.449952221981462,-34.579273318686887
80,FARMACIA,AV SALVADOR MARIA DEL CARRIL,2916,"CARRIL, SALVADOR MARIA DEL AV. 2916",45715037,AGRONOMIA,15,-58.49834477272973,-34.591012632160492
81,FARMACIA,SANABRIA,2898,SANABRIA 2898,46397592,VILLA DEVOTO,11,-58.507544784976908,-34.610072554170003
82,FARMACIA,AV LA PLATA,2599,LA PLATA AV. 2599,49227182,NUEVA POMPEYA,4,-58.421340484326109,-34.64490961465426
83,FARMACIA,AV NAZCA,1930,NAZCA AV. 1930,45821908,VILLA SANTA RITA,11,-58.481042570402714,-34.612216770476351
84,FARMACIA,AV FCO. F. DE LA CRUZ,3342,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 3342",49189900,VILLA SOLDATI,8,-58.4457291913577,-34.662166848779066
86,FARMACIA,BARTOLOME MITRE,4479,"MITRE, BARTOLOME 4479",49829215,ALMAGRO,5,-58.430020817189693,-34.610690533433726
87,FARMACIA,AV DIAZ VELEZ,3899,DIAZ VELEZ AV. 3899,49833717,ALMAGRO,5,-58.421373540753457,-34.608398727099946
89,FARMACIA,GRAL. JOSE G. DE ARTIGAS,487,"ARTIGAS, JOSE GERVASIO, GRAL. 487",46133424,FLORES,7,-58.465898784851603,-34.624830951603755
90,FARMACIA,ARCOS,2161,ARCOS 2161,47819917,BELGRANO,13,-58.454188658468247,-34.559669466515793
91,FARMACIA,LAVALLE,1500,LAVALLE 1500,,SAN NICOLAS,1,-58.387767324474481,-34.603051011506757
92,FARMACIA,FRAY J.S. DE ORO,3018,FRAY JUSTO SANTAMARIA DE ORO 3018,47878787 47739116,PALERMO,14,-58.420063677038442,-34.573864281081711
93,FARMACIA,JURAMENTO,4948,JURAMENTO 4948,,VILLA URQUIZA,12,-58.480795495685634,-34.577113479172986
94,FARMACIA,AV PTE. FIGUEROA ALCORTA,2263,"FIGUEROA ALCORTA, PRES. AV. 2263",48041121,RECOLETA,2,-58.39214697018086,-34.582856135613504
95,FARMACIA,AV MONROE,3592,MONROE AV. 3592,45456750,BELGRANO,13,-58.471044260176924,-34.56547675022599
96,FARMACIA,AV CORDOBA,4899,CORDOBA AV. 4899,47776201,PALERMO,14,-58.433131189535935,-34.592074965174874
97,FARMACIA,AV CABILDO,3307,CABILDO AV. 3307,47028060,NUÑEZ,13,-58.465605281563214,-34.551774186110336
98,FARMACIA,AV CERVIÑO,4602,CERVIÑO AV. 4602,47738313,PALERMO,14,-58.422616210773,-34.57559294341447
100,FARMACIA,VENEZUELA,1502,REPUBLICA BOLIVARIANA DE VENEZUELA 1502,43814278 43819504 43849085,MONSERRAT,1,-58.38762221482034,-34.614831750236462
101,FARMACIA,JUAN F. SEGUI,3635,"SEGUI, JUAN FRANCISCO 3635",48044080,PALERMO,14,-58.409660380317291,-34.578572861131228
102,FARMACIA,AV GAONA,3099,GAONA AV. 3099,45812840,VILLA GRAL. MITRE,11,-58.469045489640173,-34.617581297543538
104,FARMACIA,VIDAL,2360,VIDAL 2360,,BELGRANO,13,-58.462640939428958,-34.561801195661573
105,FARMACIA,VIRREY DEL PINO,2416,"PINO, Virrey del 2416",47844509,BELGRANO,13,-58.453737484217285,-34.566706959399312
106,FARMACIA,AV CRISOLOGO LARRALDE,3197,"LARRALDE, CRISOLOGO AV. 3197",45429477,SAAVEDRA,12,-58.475057491166645,-34.552625200632761
107,FARMACIA,TACUARI,1302,TACUARI 1302,43075267 43002034,CONSTITUCION,1,-58.378393318114057,-34.623765996257355
109,FARMACIA,AV CORRIENTES,2289,CORRIENTES AV. 2289,49521392,BALVANERA,3,-58.39927849606795,-34.604446973950495
110,FARMACIA,BESARES,2299,BESARES 2299,47031715 48781453,NUÑEZ,13,-58.469683524149531,-34.544489215892902
112,FARMACIA,COMBATIENTES DE MALVINAS,3105,COMBATIENTES DE MALVINAS AV. 3105,45211322,VILLA ORTUZAR,15,-58.472169624876798,-34.584504556755547
113,FARMACIA,LAVALLE,1401,LAVALLE 1401,43717391 52395411,SAN NICOLAS,1,-58.38682029759476,-34.602607241146416
114,FARMACIA,JOSE PACHECO DE MELO,2902,"PACHECO DE MELO, JOSE ANDRES 2902",48055255,RECOLETA,2,-58.403804272613378,-34.585477651703172
115,FARMACIA,ALVAREZ THOMAS,1238,ALVAREZ THOMAS AV. 1238,45540134,CHACARITA,15,-58.458965761522641,-34.578552988510332
116,FARMACIA,IRIGOYEN,1989,IRIGOYEN 1989,46411453,VILLA REAL,10,-58.523581859687035,-34.622700284525422
117,FARMACIA,AV SEGUROLA,600,SEGUROLA AV. 600,,VELEZ SARSFIELD,10,-58.488375465109733,-34.629349857030874
118,FARMACIA,PEDRO I. RIVERA,5801,"RIVERA, PEDRO I., Dr. 5801",45720873,VILLA URQUIZA,12,-58.496812887437208,-34.576495982914295
119,FARMACIA,AVALOS,1554,AVALOS 1554,45235779,PARQUE CHAS,15,-58.479538900742938,-34.582460218116708
120,FARMACIA,AV AVELLANEDA,2014,AVELLANEDA AV. 2014,46330733,FLORES,7,-58.459868371803381,-34.622731230438653
121,FARMACIA,FF DE LA CRUZ,4602,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4602",46051111,VILLA LUGANO,8,-58.459218078246991,-34.67446062426022
122,FARMACIA,AV JUAN B. JUSTO,9301,"JUSTO, JUAN B. AV. 9301",46440865,VERSALLES,10,-58.521987350660588,-34.633649451912007
123,FARMACIA,AV ANGEL GALLARDO,1071,"GALLARDO, ANGEL AV. 1071",48540033,VILLA CRESPO,15,-58.444974492096314,-34.606944012542151
124,FARMACIA,POLA,299,POLA 299,46413030,LINIERS,9,-58.510965041783152,-34.641896654269722
125,FARMACIA,GALLO,1289,GALLO 1289,,RECOLETA,2,-58.410893869831099,-34.595361772913719
126,FARMACIA,URUGUAY,1090,URUGUAY 1090,48158184 48140460,RECOLETA,2,-58.38734009106517,-34.596009230652641
127,FARMACIA,AV SOLDADO DE LA FRONTERA,4951,SOLDADO DE LA FRONTERA AV. 4951,46040711,VILLA LUGANO,8,-58.466189659579875,-34.682937295255996
129,FARMACIA,CHARLONE,1999,CHARLONE 1999,45524370,VILLA ORTUZAR,15,-58.469338289044529,-34.580377052982783
130,FARMACIA,MOLDES,2289,MOLDES 2289,47888707,BELGRANO,13,-58.460690762644774,-34.561931442078453
131,FARMACIA,AV RAUL SCALABRINI ORTIZ,2199,"SCALABRINI ORTIZ, RAUL AV. 2199",48325059,PALERMO,14,-58.419462370278012,-34.587545359037144
132,FARMACIA,AV RAUL SCALABRINI ORTIZ,2282,"SCALABRINI ORTIZ, RAUL AV. 2282",48310675,PALERMO,14,-58.419253978619338,-34.586981074329117
134,FARMACIA,AV PUEYRREDON,1109,PUEYRREDON AV. 1109,49617408 49621414,RECOLETA,2,-58.403165266729864,-34.597484252606073
135,FARMACIA,TENIENTE GENERAL JUAN D PERON,3732,"PERON, JUAN DOMINGO, TTE. GENERAL 3732",48657741,ALMAGRO,5,-58.418918377691696,-34.606775392733837
136,FARMACIA,AV CABILDO,2676,CABILDO AV. 2676,47813022,BELGRANO,13,-58.461219288712705,-34.557202778129422
137,FARMACIA,BRASIL,2388,BRASIL 2388,49414744/20,PARQUE PATRICIOS,4,-58.397309258357922,-34.630753280578851
138,FARMACIA,AV DEL LIBERTADOR,6664,DEL LIBERTADOR AV. 6664,47828676 49439100,BELGRANO,13,-58.452880442491441,-34.550974636126334
139,FARMACIA,AV SAN MARTIN,4951,SAN MARTIN AV. 4951,45010479,AGRONOMIA,15,-58.487930434651147,-34.597213352075769
140,FARMACIA,PEDRO MORAN,4892,"MORAN, PEDRO 4892",45687197,VILLA DEVOTO,11,-58.521498508803887,-34.608608549399897
141,FARMACIA,TUCUMAN,3199,TUCUMAN 3199,49610644,BALVANERA,3,-58.4106807406271,-34.60044429302085
142,FARMACIA,ARAOZ,2800,ARAOZ 2800,48331072,PALERMO,14,-58.412825426543712,-34.584057905753681
143,FARMACIA,AV GAONA,2778,GAONA AV. 2778,45848324,FLORES,7,-58.465327263243061,-34.616332811171603
144,FARMACIA,AV ALBARELLOS,2889,ALBARELLOS AV. 2889,,VILLA PUEYRREDON,12,-58.509647963245939,-34.577267833816713
145,FARMACIA,AV RIVADAVIA,11.244,RIVADAVIA AV. 11244,46428701,LINIERS,9,-58.522987328354134,-34.639056418249758
146,FARMACIA,AV SAN MARTIN,2802,SAN MARTIN AV. 2802,45816393,VILLA GRAL. MITRE,11,-58.465047474827131,-34.60300343989374
147,FARMACIA,AV JUAN B. ALBERDI,6208,"ALBERDI, JUAN BAUTISTA AV. 6208",46879941,MATADEROS,9,-58.505762384394544,-34.654730017805512
148,FARMACIA,AV RIVADAVIA,8099,RIVADAVIA AV. 8099,46119056,FLORESTA,10,-58.477755058593999,-34.632636298776411
149,FARMACIA,AV SAN PEDRITO,296,SAN PEDRITO AV. 296,46374923,FLORES,7,-58.467816415613058,-34.634282142316451
150,FARMACIA,AV OLAZABAL,5068,OLAZABAL AV. 5068,45225235,VILLA URQUIZA,12,-58.485455986121544,-34.576464375396391
151,FARMACIA,VIRREY DEL PINO,2566,"PINO, Virrey del 2566",47819891,BELGRANO,13,-58.454326118837137,-34.567045682388681
152,FARMACIA,AV BOEDO,500,BOEDO AV. 500,49313326,ALMAGRO,5,-58.416523558683878,-34.618422795928176
153,FARMACIA,FERNANDEZ DE ENCISO,3979,FERNANDEZ DE ENCISO 3979,45048509,VILLA DEVOTO,11,-58.512407377140846,-34.601198266115517
154,FARMACIA,AV LA PLATA,1234,LA PLATA AV. 1234,49211712,BOEDO,5,-58.425924555513959,-34.629700190070736
155,FARMACIA,AV BEIRO FRANCISCO,3160,"BEIRO, FRANCISCO AV. 3160",45021300/2300,VILLA DEL PARQUE,11,-58.497455394531308,-34.597257864356223
156,FARMACIA,CABRERA JOSE ANTONIO,5000,"CABRERA, JOSE A. 5000",47755020,PALERMO,14,-58.432194967373924,-34.590201111642401
157,FARMACIA,YRIGOYEN HIPOLITO,1476,"YRIGOYEN, HIPOLITO 1476",43813601,MONSERRAT,1,-58.387260211664525,-34.610200013784848
158,FARMACIA,AV NAZCA,3001,NAZCA AV. 3001,45022661,VILLA DEL PARQUE,11,-58.489669723218739,-34.601494795020002
159,FARMACIA,PADILLA,720,PADILLA 720,48573973,VILLA CRESPO,15,-58.443136829858751,-34.599739132794859
160,FARMACIA,SARMIENTO,2102,SARMIENTO 2102,49537837,BALVANERA,3,-58.39673980418722,-34.606110412898957
161,FARMACIA,AV CNEL CARDENAS,2716,"CARDENAS, CNEL. AV. 2716",46875760,MATADEROS,9,-58.50166517048433,-34.667306123239882
162,FARMACIA,LAVALLOL,1701,LLAVALLOL 1701,45665840,VILLA SANTA RITA,11,-58.486571825605473,-34.61543094904804
163,FARMACIA,AV RIVADAVIA,2463,RIVADAVIA AV. 2463,49514479 49534504,,,-58.401292485872617,-34.609680563655957
164,FARMACIA,AV CORRIENTES,3326,CORRIENTES AV. 3326,48655514,BALVANERA,3,-58.412241348108488,-34.604272186733077
165,FARMACIA,AV ASAMBLEA,891,ASAMBLEA AV. 891,49233529,PARQUE CHACABUCO,7,-58.437237676571456,-34.634744043270274
166,FARMACIA,AV LOPE DE VEGA,580,LOPE DE VEGA 580,46837291,VILLA LURO,10,-58.500583084302257,-34.632507799091172
167,FARMACIA,MOLDES,1999,MOLDES 1999,47835135,BELGRANO,13,-58.458470224372022,-34.564647930877221
168,FARMACIA,AV GRAL. MOSCONI,3300,MOSCONI GENERAL AV. 3300,45712212,VILLA PUEYRREDON,12,-58.507261735937739,-34.589567518930529
169,FARMACIA,ESPINOSA,2005,ESPINOSA 2005,45848226,PATERNAL,15,-58.459705116660807,-34.602492625067548
170,FARMACIA,AV GAONA,2488,GAONA AV. 2488,45810810,FLORES,7,-58.461555193809723,-34.614884723676028
171,FARMACIA,AV CORRIENTES,6151,CORRIENTES AV. 6151,48546014,CHACARITA,15,-58.446978980438374,-34.592009468539977
172,FARMACIA,AV AVELLANEDA,3879,AVELLANEDA AV. 3879,46363821,FLORESTA,10,-58.483418936983924,-34.629247963539655
173,FARMACIA,MANUELA PEDRAZA,4299,"PEDRAZA, MANUELA 4299",45414758,VILLA URQUIZA,12,-58.483341674786331,-34.560694007679146
174,FARMACIA,AV PUEYRREDON,802,PUEYRREDON AV. 802,49614584,BALVANERA,3,-58.404681858777224,-34.600766318492653
175,FARMACIA,AV SAN JUAN,4009,SAN JUAN AV. 4009,49233438,BOEDO,5,-58.421706260582354,-34.626083927842345
176,FARMACIA,LLAVALLOL,5066,LLAVALLOL 5066,45710324,VILLA DEVOTO,11,-58.511754071133261,-34.587404674411012
177,FARMACIA,AV TRIUNVIRATO,2977,TRIUNVIRATO AV. 2977,45547330 45544878/20,VILLA ORTUZAR,15,-58.46446414946795,-34.584542314147789
178,FARMACIA,AV SAENZ,885,SAENZ AV. 885,49193430,NUEVA POMPEYA,4,-58.416627675235574,-34.650555574102562
179,FARMACIA,AV GAONA,1851,GAONA AV. 1851,45856100,CABALLITO,6,-58.454305438280109,-34.61156581382415
180,FARMACIA,CORRALES,3381,CORRALES 3381,49194704,VILLA SOLDATI,8,-58.443019974847054,-34.664720603236717
181,FARMACIA,AV BEIRO FRANCISCO,5305,"BEIRO, FRANCISCO AV. 5305",46397169/7482,VILLA REAL,10,-58.52538649142754,-34.614000626671739
182,FARMACIA,TUCUMAN,2302,TUCUMAN 2302,49534200 49534174,BALVANERA,3,-58.39985938745621,-34.602368260054121
183,FARMACIA,AV PTE. MANUEL QUINTANA,531,"QUINTANA, MANUEL, PRES. AV. 531",48040115,RECOLETA,2,-58.389978801377275,-34.588130955118885
184,FARMACIA,AV PUEYRREDON,609,PUEYRREDON AV. 609,49618260,BALVANERA,3,-58.404904128672335,-34.603216977544086
185,FARMACIA,MAHATMA GANDHI,397,"GANDHI, MAHATMA 397",,VILLA CRESPO,15,-58.441817990532954,-34.604186958862797
188,FARMACIA,AVELLANEDA,896,AVELLANEDA 896,44330208,CABALLITO,6,-58.442979275053659,-34.616384349390252
189,FARMACIA,COBO,1101,COBO AV. 1101,49253333,PARQUE CHACABUCO,7,-58.431385380327647,-34.641378372309276
190,FARMACIA,AV CASTAÑARES,4650,CASTAÑARES AV. 4650,46025539,VILLA LUGANO,8,-58.471090974928629,-34.665717027598824
191,FARMACIA,CIUDAD DE LA PAZ,3299,CIUDAD DE LA PAZ 3299,45442377,NUÑEZ,13,-58.467061354295808,-34.552304125132451
192,FARMACIA,CONESA,2239,CONESA 2239,47851871,BELGRANO,13,-58.463273346719497,-34.563972390747914
194,FARMACIA,AV FEDERICO LACROZE,3254,"LACROZE, FEDERICO AV. 3254",45551763,COLEGIALES,13,-58.44955528130626,-34.578613830883889
195,FARMACIA,AV DIAZ VELEZ,4509,DIAZ VELEZ AV. 4509,49829463,CABALLITO,6,-58.430758141647985,-34.608560380742603
196,FARMACIA,AV CARABOBO,1611,CARABOBO AV. 1611,46322473,FLORES,7,-58.445227030048962,-34.642297298215432
197,FARMACIA,VIEDMA FRANCISCO DE,6901,"VIEDMA, FRANCISCO de 6901",46442498 fax 6742 08002221519,LINIERS,9,-58.526691158173023,-34.63816813539561
198,FARMACIA,AV ENTRE RIOS,1684,ENTRE RIOS AV. 1684,43040252,CONSTITUCION,1,-58.390876679450116,-34.627939624616765
200,FARMACIA,CONSTITUCION,1250,CONSTITUCION 1250,,CONSTITUCION,1,-58.383634732778411,-34.624874567736967
201,FARMACIA,AV INDEPENDENCIA,2083,INDEPENDENCIA AV. 2083,49417690,BALVANERA,3,-58.395729572963774,-34.618187378133094
202,FARMACIA,RIOBAMBA,261,RIOBAMBA 261,,BALVANERA,3,-58.393435124308304,-34.606221761257736
203,FARMACIA,ESPINOSA,1634,ESPINOSA 1634,45841910,CABALLITO,6,-58.456623495150062,-34.605214120311238
204,FARMACIA,CURAPALIGÜE,896,CURAPALIGUE 896,46328392,PARQUE CHACABUCO,7,-58.448313320685102,-34.634052873995678
205,FARMACIA,AV PAVON,4183,PAVON AV. 4183,49246166,BOEDO,5,-58.422918076910626,-34.630882919995145
206,FARMACIA,CONSITUTCION,1400,CONSTITUCION 1400,43045305,CONSTITUCION,1,-58.385669212317588,-34.624854096102375
207,FARMACIA,PEDRO MORAN,4601,"MORAN, PEDRO 4601",45015400,VILLA DEVOTO,11,-58.517768257630799,-34.60588904461332
208,FARMACIA,NEUQUEN,1602,NEUQUEN 1602,,CABALLITO,6,-58.456242100077212,-34.615865188633386
209,FARMACIA,AV SANTA FE,3944,SANTA FE AV. 3944,48310881,PALERMO,14,-58.419152360674914,-34.583200993826622
210,FARMACIA,AV COMBATIENTES DE MALVINAS,3005,COMBATIENTES DE MALVINAS AV. 3005,45239266,VILLA ORTUZAR,15,-58.471037097012321,-34.58668173577027
212,FARMACIA,AV SEGUROLA,1574,SEGUROLA AV. 1574,46395347,VELEZ SARSFIELD,10,-58.498062482821247,-34.621674867917605
216,FARMACIA,AV SAN JUAN,2844,SAN JUAN AV. 2844,49411233,SAN CRISTOBAL,3,-58.404614554155835,-34.624262876231001
217,FARMACIA,PEÑA,3119,PEÑA 3119,48055608,RECOLETA,2,-58.406073079650348,-34.585270621486295
218,FARMACIA,URQUIZA,1949,"URQUIZA, Gral. 1949",,PARQUE PATRICIOS,4,-58.408103663607875,-34.633843128984743
219,FARMACIA,AV CORDOBA,2850,CORDOBA AV. 2850,49617092,BALVANERA,3,-58.407660647747051,-34.598222665433582
220,FARMACIA,MANUEL UGARTE,2496,"UGARTE, MANUEL 2496",47802302,BELGRANO,13,-58.462571442527207,-34.556695206133696
221,FARMACIA,AV BELGRANO,3400,BELGRANO AV. 3400,39663376,ALMAGRO,5,-58.414177805086993,-34.615703148491555
222,FARMACIA,AV RIVADAVIA,6202,RIVADAVIA AV. 6202,46319494,FLORES,7,-58.454049252554611,-34.625826609521312
